Query	ChatId	UserId	ChatQ	BotAnswer	BotHelp	Sys	templateId	templateText	etalon_text	algorithm	score	timeout
добрый день как посчитать и заплатить налог сыше 300 тыс в пфр	11663527	696869	1	0	0	БСС	0				0.0	1.1058456897735596
Добрый день! Оплатили аванс поставщику который находится в Китае. Аванс вернулся в связи с тем что банк в Китае не принимает платежи. Как отразить данную операцию в бухгалтерском и налоговом учете	11663504	361666	1	0	0	БСС	0				0.0	0.6803109645843506
Добрый день!	11663508	7621577	1	1	0	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Добрейший день	Jaccard	1.0	0.16603779792785645
Добрый день	11663515	19244297	1	1	0	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Добрейший день	Jaccard	1.0	0.1751866340637207
Добрый день! МУП начало процесс ликвидации. Какая отчетность сдается по сотрудникам до промежуточного баланса	11663510	2152888	1	1	0	БСС	444805	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/12/355541/actual/	промежуточный ликвидационный баланс при ликвидации	SbertT5	0.9852443337440491	0.5717699527740479
Изменения с июля	11663526	1934612	1	1	1	БСС	606661	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/736122/actual/	изменения с июля	Jaccard	1.0	0.3653850555419922
Здравствуйте! Можно ли доверенность на получение авто подписать по эдо	11663530	11652831	1	0	0	БСС	555959	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/638193/actual/	нужна ли доверенность эдо	SbertT5	0.9780776500701904	0.5309264659881592
Здравствуйте! Можно уточнить по извещению кому были направлены документы-извещение №PS2213/100202	11663548	8828631	1	0	0	БСС	0				0.0	0.8194601535797119
"Здравствуйте.
Организация заключила договор ДМС на 1 год.
Страховые премии (взносы) по договорам добровольного медицинского страхования не облагаются страховыми взносами. Условие – договор заключен на один год или более

Как быть с сотрудниками, которые добавлены в договор ДМС (вновь принятые) через квартал от начала действия договора и срок ДМС в этом случае будет менее года?"	11663544	2816908	1	0	0	БСС	0				0.0	0.16764044761657715
Здравствуйте. Вопрос: При реорганизации МУП в ООО нужно ли уведомлять персонально всех поставщиков, подрядчиков, банки, где отрыты счета, фонды и т.д.	11663539	898594	1	1	0	БСС	265266	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/265266/actual/	какая процедура реорганизации муп в ооо	SbertT5	0.9296896457672119	0.8845875263214111
?	11663540	8714022	1	0	0	БСС	0				0.0	0.17619943618774414
от чистой прибыли 50% дивидендов или от нераспределенной выплачивают ?	11663549	21428596	1	1	0	БСС	72108	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/72108/actual/	как выплатить дивиденды из нераспределенной чистой прибыли	SbertT5	0.6866743564605713	1.1250848770141602
добрый день	11663571	2787764	1	1	0	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Добрейший день	Jaccard	1.0	0.17839574813842773
"Добрый день.
По СОУТ сотрудникам присвоена группа 3.1. Надо ли уплачивать доп.взносы в ПФР?"	11663611	603167	1	1	1	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Добрейший день	Jaccard	1.0	0.16973328590393066
Здравствуйте! Можно ли выдать зар. плату сотрудникам из полученного от учредителя займа?	11663590	3167329	1	0	0	БСС	0				0.0	1.183962106704712
добры день, подскажите где мое обучение ?	11663580	14732108	1	1	1	БСС	568467	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/72039/actual/	мой университет	SbertT5	0.67341148853302	0.6824066638946533
Добрый день! Подскажите, пожалуйста, при поступлении на расчетный счет ИП ошибочно перечисленных сумм на каком счете их можно отобразить?	11663587	19146483	1	1	0	БСС	144663	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/144663/actual/	на каком счете отразить ошибочно перечисленный платеж	SbertT5	0.8596091270446777	0.6690666675567627
"Добрый день! в Налоговом расчете о доходах, выплаченных иностранным компаниям за II квартал 2024 года нужно ли заполнять раздел 4 на доходы, которые были выплачены иностранной организации (продажа товара), но отгрузки ещё не было , она будет в следующем квартале ? Инструкцию в статье Как составить и сдать налоговый расчет о доходах, выплаченных иностранным организациям, и удержанных налогах

«Как составить и сдать налоговый расчет о доходах, выплаченных иностранным организациям, и удержанных налогах». О.Д. Хороший, И.А. Бушуева
© Материал из БСС «Система Главбух».
Подробнее: https://1gl.ru/#/"	11663589	4916132	1	0	0	БСС	0				0.0	0.5978593826293945
Добрый деннь!	11663634	2261883	1	1	0	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Добрый деннь	Jaccard	1.0	0.15238118171691895
Добрый день! Вопрос по налогообложению операций по коммунальным платежам по АГЕНТСКОМУ ДОГОВОРУ. Наша организация арендует помещение и выступает Принципалом по агентскому договору. Агентом выступает Арендодатель. Предмет договора - Агент должен от своего имени, но за счет Принципала совершить все необходимые юридические и фактические действия по содержанию и эксплуатации помещения, а Принципал должен уплатить Агенту вознаграждение за оказываемые услуги. Принципал на УСН доходы-расходы. Нам известно, что все поставщики коммунальных ресурсов выставляют акты с НДС. Агент же на УСН и не планирует	11663629	5622793	1	0	0	БСС	0				0.0	0.6213030815124512
Добрый день! Как правильно отразить в бухгалтерском учете, штраф за несвоевременную сдачу ЕФС-1 , при увольнении? Правильно ли я понимаю, что данный штраф не оплачивается с ЕНС. Для него нужно делать отдельную платежку с указанием КБК, который указан в решении о привлечении страхователя к ответственности.	11663609	8791641	1	0	0	БСС	0				0.0	1.0275177955627441
Доброго дня! при запролнении заявления на возврат госпошлины КНД 1122030 нужно ли прикладывать при оправке в ФНС справку из суда о полагающемся возврате госпошлины, или просто заполненного заявления достаточно?	11663623	3828818	1	0	0	БСС	0				0.0	0.950413703918457
Добрый день! очень нужен образец платежного поручения по уплате штрафа за несвоевременную сдачу налоговой декларации кбк18211605160010002140. С уточнением где в пп указывается номер акта от налогового органа.	11663630	6851881	1	0	0	БСС	0				0.0	0.9858143329620361
Здравствуйте. НКО хочет подарить авто по Договору благотворительного пожертвования движимого имущества. Нужно ли платить НДФЛ ?	11663612	19401944	1	0	0	БСС	0				0.0	0.6363835334777832
ДОЮРЫЙ ДЕНЬ, СПИСАНИЕ ТОВАРА ПО ДОГОВОРУ ПОЖЕРТВОВАНИЯ ПРОВОДКИ В БУХ УЧЕТЕ	11663618	17620255	1	1	1	БСС	504984	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/552226/actual/	пожертвование получение бух учет	SbertT5	0.9337178468704224	0.659909725189209
Здравствуйте.	11663646	784352	1	1	0	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Здравствуйте	Jaccard	1.0	0.12144231796264648
"Добрый день!
Наша организация будет оплачивать учебу студента в высшем учебном заведении. Подскажите какие нужно для этого оформить документы?"	11663626	2333279	1	0	0	БСС	0				0.0	0.46283912658691406
Добрый день. Необходимо ли сдавать отчетность в сфр по отпуску по уходу за ребенком-инвалидом?	11663628	21767964	1	1	0	БСС	589121	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/699717/actual/	какую отчетность сдавать в сфр	SbertT5	0.8503931760787964	2.7782649993896484
"Добрый день! Подскажите, пожалуйста. Предприятие имеет расчетный счет ( в ПСБ банке) и корпоративную карту , которая ""является зеркальным отражением"" расчетного счета. Когда директор провел оплату по этой карте, то денежные средства списались непосредственно с расчетного счета. Вопрос? Если этой картой рассчитываться в магазинах (строительных, хозяйственных), то это будет считаться расчетами с подотчетными лицами или нет? Как в бухучете это проводить?"	11663640	16640706	1	0	0	БСС	0				0.0	3.6491336822509766
Благодарим	11663642	258227	1	1	0	БСС	53736	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/53736/actual/	благодарю	Jaccard	1.0	0.6044280529022217
Добрый день! Прошу дать рекомендации по следующему вопросу. ООО в РФ закупает товары в Китае и перепродает их на территории РФ, а также в страны ЕАЭС. При реализации в страны ЕАЭС применяет ставку 0%. Данные суммы отражаются по стр.020 раздела 4 Декларации по НДС. Нужно ли сдавать дополнительно к декларации по НДС документы, подтверждающие применение 0% ставки или же специальный реестр по форме КНД 1155110 (или какой то другой форме)?	11663654	21615128	1	0	0	БСС	0				0.0	1.1195933818817139
Добрый день! Подскажите пжл. : до 30.03.24г. нужно было оплатить ИП Страховые взносы ИП с дохода свыше предела (св. 300 тыс.), оплатили, а уведомление нужно отправлять в ФНС?, если да, то какой период указать?	11663669	19039448	1	0	0	БСС	0				0.0	0.9026494026184082
сервисы по первички	11663656	21832425	1	0	0	БСС	0				0.0	0.8079097270965576
Можно ли выдать зар плату наличными денежными средствами из возвращенных неизрасходованных подотчетных сумм?	11663678	3167329	1	0	0	БСС	532323	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/599714/actual/	не возвращены подотчетные суммы	SbertT5	0.7395576238632202	0.7743570804595947
День добрый!	11663670	169642	1	1	0	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Добрейший день	Jaccard	1.0	1.8894858360290527
Здравствуйте, работнику для участия в городском марафоне были приобретены и выданы 2 футболки стоимостью 7000 руб. на которые нанесли логотип фирмы. После марафона футболки остались в собственности работника. Как лучше это документально оформить и учесть в БУ и НУ. И какие налоги применить.	11663673	20368901	1	0	0	БСС	0				0.0	0.9616467952728271
Добрый день. Подскажите, пожалуйста. Сегодня обнаружили, что в мае заплатили НДФЛ больше, чем нужно (неверно рассчитали НДФЛ с мат выгоды) и соответственно за июнь также была переплата. Сюда же уведомления за май пожали на неверную сумму . Но увидели только сегодня. скоро отчетность будем сдавать за 2 квартал. Надо ли нам исправлять Уведомление за май ?	11663681	2427165	1	0	0	БСС	0				0.0	1.0421743392944336
Добрый день. Как провести по табелю периодический медосмотр работников согласно СОУТ, если они проходили его в выходной день субботу и заняло это 3 часа? Как оплатить это время?	11663692	6973006	1	0	0	БСС	555529	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/74166/actual/	как провести медосмотр работника, если он сам его прошел и принес документы	SbertT5	0.884748101234436	0.7608129978179932
Здравствуйте! Может ли ИП на патенте в Волгоградской области заниматься оказанием медицинских услуг, а именно стоматологических услуг?	11663699	13075375	1	1	1	БСС	502166	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/545518/actual/	патент при оказании стоматологических услуг	SbertT5	0.9733433127403259	0.4668264389038086
Здравствуйте! В какой момент необходимо пробить чек при оплате физическим лицом по QR коду?	11663679	154656	1	1	0	БСС	562398	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/649946/actual/	в какой момент должны пробить чек при оплате по qr коду	SbertT5	0.9953193068504333	0.9990267753601074
НАЛОГОВАЯ РЕФОРМА 20-25	11663689	22104825	1	1	1	БСС	604960	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/147984/actual/	налоговая реформа от минфина	SbertT5	0.771760106086731	0.8332056999206543
подает ли уведомление ИП без сотрудников об оплате 15% аванс налога за полугодие ?	11663685	21439995	1	0	0	БСС	0				0.0	1.1686465740203857
ип на усн. У нас контракт с Узбекистаном. Мы не должны платить ндс ?	11663709	172704	1	0	0	БСС	0				0.0	2.237780809402466
как упростить работу с первичкой	11663717	1670750	1	1	1	БСС	609660	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/148468/actual/	Как упростить работу с первичкой	Jaccard	1.0	0.31881022453308105
мрот в 2025 году	11663708	4942020	1	1	1	БСС	607201	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/727136/actual/	мрот в 2025 году	Jaccard	1.0	0.4622938632965088
Дбрый день.	11663715	21983732	1	0	0	БСС	0				0.0	0.599907636642456
Как продавец должен отразить корректировки по отгруженным товарам. ( право собственности еще на стороне поставщика)	11663714	22083673	1	0	0	БСС	0				0.0	1.9149360656738281
сам ип умер, как оповестить об этом налоговую, как быть с неоплаченными налогами, и взносами.	11663743	1820672	1	0	0	БСС	0				0.0	1.2245368957519531
Здравствуйте! Подскажите, пожалуйста, как рассчитать 1% у ИП на ОСНО? Спасибо	11663760	223657	1	0	0	БСС	0				0.0	1.1372714042663574
Добрый день!	11663772	19205254	1	1	0	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Добрейший день	Jaccard	1.0	0.2866039276123047
cx`n afrnehf yf fdfyc	11663741	21304724	1	0	0	БСС	0				0.0	2.6893503665924072
как учитывать и перевыставлять топливо через агентский договор: кто должен вести по агентской схеме учет расхода топлива , на какое авто была произведена заправка и отслеживать и оформлять путевые путевые листы (договором данные условия не регламентированы) Как в таких ситуациях предписывает вести учет законодательство?	11663746	21451558	1	0	0	БСС	0				0.0	0.7627894878387451
Добрый день!	11663750	623541	1	1	1	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Добрейший день	Jaccard	1.0	0.17780208587646484
Отчетность за полугодие	11663753	17463468	1	0	0	БСС	606379	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/148354/actual/	отчетность за полугодие	Jaccard	1.0	0.233170747756958
что делать если декларацию по усн за 2023 год сдали 27 апреля,по старым срокам было до 30.04	11663748	7006314	1	1	0	БСС	0				0.0	0.510556697845459
изменения с июля	11663751	12742378	1	1	1	БСС	606661	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/736122/actual/	изменения с июля	Jaccard	1.0	0.30986666679382324
не совсем то	11663752	352489	1	0	0	БСС	0				0.0	0.8086891174316406
Добрый день, подскажите, есть ли разница по налогам, кто даем займ ООО, директор или учредитель? Кто лучше?	11663761	18854630	1	0	0	БСС	0				0.0	0.9212510585784912
Добрый день. Как правильно написать преамбулу трудового договора с гражданином Украины, имеющего зеленую карту и временно проживающего в РФ? какие он имеет преимущества?	11663782	4561787	1	0	0	БСС	0				0.0	1.124056100845337
Добрый день. При переводе работника на другую должность отправляем сведения в СФР , а при переводе работника на другой график работы - должны ли отправлять сведения по ЕФС-1 в СФР?	11663784	4473271	1	0	0	БСС	0				0.0	1.0257959365844727
Добрый день, уточните, пожалуйста, нужно ли при внутреннем совместительстве подавать данные по ЕФС1?	11663832	21975760	1	1	1	БСС	24206	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/118/24206/actual/	при внутреннем совместительстве надо ли подавать отчет ефс-1	SbertT5	0.9751151204109192	0.6601181030273438
Добрый день!	11663803	927252	1	1	0	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Добрейший день	Jaccard	1.0	0.11268186569213867
добрый день	11663780	20671727	1	1	0	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Добрейший день	Jaccard	1.0	0.10781741142272949
Добрый день! Вопрос, надо подавать уведомления в сроки по ндфл и страховым взносам, если заработная плата задерживается?	11663779	241053	1	0	0	БСС	0				0.0	0.3904116153717041
Добрый день! У ООО (УСН Д-Р) есть обособленные подразделения. Нужно ли подавать Уведомления и отчет годовой по УСН по обособленным подразделения?	11663792	18932704	1	0	0	БСС	616863	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/616863/actual/	открытие обособленного подразделения ооо на усн	SbertT5	0.6136178970336914	1.082667589187622
здравствуйте	11663796	18205337	1	1	0	БСС	111100001	Рады приветствовать Вас на нашем сайте!	Здравствуйте	Jaccard	1.0	0.12113261222839355
здравствуйте, можно ли через вас запросить счет на сервис проверки контрагентов?	11663794	17854650	1	1	0	БСС	600294	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/721395/actual/	проверка контрагентов сервис с 2022	SbertT5	0.9455017447471619	0.9134275913238525
может ли сотрудница у которой отпуск по беременности и родам на основной работе, на работе по совместительству продолжать работу? нужно ли от нее какое-либо заявление? и есть какие-либо риски в данном случае для работодателя по совместительству?	11663806	6909705	1	0	0	БСС	0				0.0	1.0113592147827148
Здравствуйте, можно ли во время отпуска ежегодного назначать сотрудника на новую должность?	11663805	9621806	1	0	0	БСС	0				0.0	0.7146666049957275
Добрый день. Вопрос организация заключила договор с КУГИ по аренде, арендные платежи оплачивала другая компания , кто должен исчилить ндс	11663807	2258499	1	0	0	БСС	0				0.0	0.9213578701019287
Добрый день! перевожу вопрос письменно в поддержку. Подскажите если ИП ведет учет основных средств ,начисляет амортизацию по основным средствам ( зданию) надо ли вести полностью бухгалтерский учет по другим счетам. ИП находиться на УСНО 6%	11663818	1521816	1	1	1	БСС	401645	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/115670/actual/	как начисляют амортизацию по основные средства у ип 2024	SbertT5	0.898804783821106	0.6151237487792969
изменения с июля	11663810	21960198	1	1	1	БСС	606661	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/736122/actual/	изменения с июля	Jaccard	1.0	0.3044414520263672
Домофонное оборудование это не инвестиционная недвижимость	11663813	18361684	1	0	0	БСС	0				0.0	0.6160428524017334
Добрый день! Добрый день! Может ли работающий по договору подряда (ГПХ) сотрудник на основании личного заявления изменить реквизиты банка для перечисления денежного вознаграждения или должно оформлять дополнительное соглашение к договору подряда?	11663834	2420137	1	0	0	БСС	0				0.0	0.7902934551239014
"Добрый день, у нас заключен договор поставки на нашу продукцию с покупателем, который в свою очередь перепродает наш товар второму покупателю. Второй покупатель выставил претензию первому покупателю на сумму за хранение нашего некачественного товара первому покупателю, тот в свою очередь перевыставил претензию на сумму нам. В договоре поставки есть пункт ""В случае неисполнения или ненадлежащего исполнения Поставщиком обязательств по настоящему договору, Поставщик возмещает покупателю убытки, включая упущенную выгоду (в т.ч. обоснованных и документально подтвержденных требований от третьих лиц"	11663846	219396	1	0	0	БСС	0				0.0	0.8611276149749756
"Добрый день!ООО является заказчик ,который заключил договор СМР на строительство Основного средства Х в полном объеме. ВОПРОС:
Как правильно учесть этот объект в бухгалтерском учете на 08 счете , со стоимость СМР ? или собрать весь материал (подрядчика ) отдельно, а СМР выделить на 20 счет как работы . В КС-2 и КС-3 , указано СМР по строительству объекта Х."	11663815	20661498	1	0	0	БСС	0				0.0	1.0003061294555664
справочник отчётность полугодие	11663830	21719075	1	1	0	БСС	111935	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/111935/actual/	справочники отчетность полугодие	Jaccard	1.0	0.22753047943115234
Налоговая реформа с 2025	11663826	6362593	1	1	1	БСС	604960	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/147984/actual/	налоговая реформа с 2025	Jaccard	1.0	0.25109338760375977
у ип были в собственности несколько квартир, в которых никто не был зарегистрирован, ип имеет несколько видов экономической деятельности, в т. ч. сдача в аренду движимого и недвижимого имущества,,,,в 2023 году ип продал одну из квартир, ифнс на основании данных из гос.реестра, до начислила налог по ставке 6 %(ип на усн -доходы 6%), посчитав что квартира была куплена ,для коммерческих целей, т.к. никто из родственников в ней не был зарегистрирован , правильное ли решение приняла ифнс, как доказать что квартира не использовалась в коммерческих целях	11663838	1916745	1	0	0	БСС	0				0.0	0.909024715423584
Добрый день! Утилизирующая компания, по договору на безвозмезмездной основе приняла основные средства для утилизации. За полученный черный метал в результате утилизации отходов, должна ли эта компания внести денежные средства на расчетный счет заказчика.	11663827	19438033	1	0	0	БСС	0				0.0	0.7017409801483154
изменения с 01.07.24	11663854	2525663	1	0	0	БСС	0				0.0	0.8819968700408936
Если в документах на оборудование не указан срок эксплуатации, можно ли установить СПИ по гарантийному сроку?	11663885	15249754	1	0	0	БСС	0				0.0	0.83648681640625
Добрый день существует предел суточных определяемых локальным нормативным актом ?	11663843	10659226	1	1	1	БСС	0				0.0	1.1824285984039307
хорошо	11663861	1521816	1	0	0	БСС	100000013	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.	хорошо.спасибо	SbertT5	0.6608610153198242	0.44257521629333496
Добрый день! Религиозная организация получает целевые пожертвования как в безналичной форме, так и в наличной. Но так как РО нет в реестре МСП, следовательно на эту организацию не распространяется норма о том, что можно не устанавливать лимит кассы. Вопрос: как правильно поступить в данном случае? Мне на ум приходит только то, что нужно установить лимит кассы по общим правилам. Но вдруг есть какие-то особенности, о которых я не знаю. Подскажите пожалуйста	11663848	19058306	1	0	0	БСС	0				0.0	1.605222463607788
Добрый день! Подскажите код по ОКЗ по должности специалиста по экономической безопасности.	11663863	755136	1	0	0	БСС	572830	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/669862/actual/	код окз главный эксперт по экономической безопасности	SbertT5	0.7024654150009155	0.6528608798980713
Добрый день, вернут ли уплаченный налог на имущество, если подать нулевые корректировки с 2017 года?	11663853	8508568	1	0	0	БСС	0				0.0	1.1493456363677979
навигатор по платежкам	11663855	22084068	1	1	1	БСС	606001	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/147777/actual/	навигатор по платежкам	Jaccard	1.0	0.2611112594604492
Добрый день! Может ли самозанятый стать самозанятым ИП? Как это сделать?	11663894	7097160	1	1	0	БСС	503185	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/12/455092/actual/	самозанятый стал ип	SbertT5	0.5701241493225098	0.49295997619628906
Добрый день! Открыт патент 11 августа 2023 года деятельность началась с февраля 2024. 6НДФЛ пустые отправили пояснение в нологовую а теперь налоговая тркбует доказать что деятельность не велась и просит предоставить справку или выписку о болезни . Законно ли это	11663876	344499	1	0	0	БСС	0				0.0	1.0506818294525146
"Добрый день , есть сотрудник , который был в неоплачиваемом отпуске .Во 2ом квартале надо подавать на него ЕФС-1,Раздел 1. Сведения о трудовой (иной) деятельности, страховом стаже, заработной плате и дополнительных страховых
взносах на накопительную пенсию?"	11663877	175456	1	0	0	БСС	0				0.0	0.6953301429748535
добрый день, ИП несвоевременно впервые сдал отчет 6 ндфл и пришло требование об уплате штрафа 1000 руб, как написать письмо ходатайство о снижении суммы штрафа?	11663873	3788811	1	0	0	БСС	0				0.0	0.5690457820892334
Добрый день! Подскажите, пожалуйста, как правильно оприходовать малоценные товары до 100 тыс?	11663870	21735123	1	0	0	БСС	578727	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/667561/actual/	стоимость нма менее 100 тыс	SbertT5	0.7825341820716858	0.6534359455108643
Должна ли организация исчислить, удержать и перечислить в бюджет сумму НДФЛ от дохода, а также уплатить страховые взносы в полном объёме согласно законодательству РФ?	11663533	21817910	1	0	0	БСС	0				0.0	0.9413607120513916
Какой ОКЗ будет у флориста	11663872	22011173	1	0	0	БСС	0				0.0	0.9190819263458252
добрый день. как рассчитать транспортный налог	11663896	9552178	1	1	1	БСС	571814	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/143022/actual/	как рассчитать транспортный налог	Jaccard	1.0	0.322904109954834
Добрый день! Подскажите, пожалуйста, можно ли самозанятому установить почасовую оплату или подённую?	11663892	21992438	1	0	0	БСС	0				0.0	0.7341403961181641
"добрый день
ООО на УСН 15% не отразила у себя реализацию прошлого года,
как исправить эту ошибку в текущем году?"	11663889	1661349	1	0	0	БСС	0				0.0	0.10983681678771973
Добрый день! Какое назначение платежа прописать при переводе кредитных денег с ооо на карту физического лица	11663899	3797975	1	0	0	БСС	0				0.0	0.6800150871276855
тест	11663910	2797924	1	1	1	БСС	605168	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/148022/actual/	тест	Jaccard	1.0	0.23917579650878906
Добрый день. Подскажите пож-та, обязаны мы начислять надбавку за вредность работнику, если подразделение открыто на полгода и СОУТ не проводился?	11663914	12816181	1	0	0	БСС	24096	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/118/24096/actual/	дополнительное соглашение на надбавку 4 % за вредность на основании соут	SbertT5	0.6930499076843262	0.8567037582397461
Спасибо большое за помощь!	11663893	1696333	1	1	1	БСС	100000013	Спасибо, что доверяете нам! Возвращайтесь с новыми вопросами.	Спасибо большое за помощь!	Jaccard	1.0	0.31067895889282227
отчетность за полугодие и 2 квартал 2024г	11663927	19370070	1	0	0	БСС	0				0.0	1.0843286514282227
Добрый день! Подскажите, пожалуйста, какие налоги платит работодатель с сотрудника-нерезидента?	11663952	19801753	1	1	1	БСС	576079	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/143662/actual/	гпд какие налоги платить	SbertT5	0.5464314818382263	0.6246442794799805
Здравствуйте! Организация предоставила НД по НДС за 3 кв. 2023 с заполнение раздела 4 (Экспорт, ставка 0%), Далее предоставила корректировку, не касаемую раздела 4, обязана ли организация заново предоставлять документы, подтверждающие ставку 0%? И должны налоговые органы давайть письменный ответ, что ставка 0% подтверждена?	11663935	983169	1	0	0	БСС	148717	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/148717/actual/	документы, подтверждающие 0% ставку ндс при экспорте	SbertT5	0.9671043753623962	1.0547516345977783
Тест	11663918	5522809	1	1	1	БСС	100000077	Тест пройден	тест	Jaccard	1.0	0.23864173889160156
быстрая проверка первички	11663923	14238096	1	0	0	БСС	559499	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/140893/actual/	спецпроект первичка	SbertT5	0.647966742515564	0.6041090488433838
Добрый день! ИП на УСН доходы, сдавал в аренду квартиру (собственность с июня 2022года) платил налог с дохода 6%.При продаже собственной жилой недвижимости какой налог он заплатит, как предприниматель или как физ.лицо?	11663926	130772	1	1	0	БСС	0				0.0	1.0447630882263184
Добрый день, как оформить реестры с КНД 1155110, 1155117, 1155222, 1155126 и 1155128 с примерами	11663925	5073379	1	0	0	БСС	739779	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/86/739779/actual/	нужно подавать реестр кнд 1155111	SbertT5	0.9798508286476135	1.3113641738891602
Добрый день. Облагается ли НДС реализация подъемников для инвалидов (подъемник Veara EasyLift) если на них не получены регистрационные удостоверения на мед. изделия. В Ростехнадзоре они зарегистрированы как платформы подъемные для инвалидов.	11663916	5421622	1	0	0	БСС	0				0.0	0.7436177730560303
усн доходы 6%	11663930	17247734	1	1	1	БСС	566095	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск  https://1gl.ru/#/document/16/142036/actual/	усн 6% доходы	Jaccard	1.0	0.24557089805603027
